fips,CountyName,pct_change_2020,Date,HomeValue
48497,Wise County,4.055490346943147,2009-09-30,154779.125
48499,Wood County,3.3014477008238265,2009-09-30,105565.16666666667
48501,Yoakum County,11.171184936145433,2009-09-30,87327.0
48503,Young County,1.7202534304085837,2009-09-30,61614.75
48505,Zapata County,6.4911445270254005,2009-09-30,50742.0
48507,Zavala County,1.1765513882190592,2009-09-30,40654.0
48001,Anderson County,2.0044774447358895,2009-10-31,84191.0
48003,Andrews County,4.056306398507541,2009-10-31,88573.0
48005,Angelina County,1.190256249633215,2009-10-31,76072.0
48007,Aransas County,3.4176414382737628,2009-10-31,153303.0
48009,Archer County,3.799757140474223,2009-10-31,84632.75
48011,Armstrong County,0.5830913222991434,2009-10-31,98023.0
48013,Atascosa County,2.80826921697829,2009-10-31,84102.33333333333
48015,Austin County,3.089275814096621,2009-10-31,166198.22222222222
48017,Bailey County,3.874352088927746,2009-10-31,55984.0
48019,Bandera County,9.27738290933263,2009-10-31,160985.0
48021,Bastrop County,6.159696100704795,2009-10-31,153687.0
48023,Baylor County,0.16926517174979813,2009-10-31,
48025,Bee County,3.145835989740983,2009-10-31,78826.2
48027,Bell County,9.698456710161478,2009-10-31,128456.61111111111
48029,Bexar County,6.6151753403745355,2009-10-31,151946.0923076923
48031,Blanco County,4.328921427323306,2009-10-31,323006.75
48035,Bosque County,5.003113895538403,2009-10-31,88704.625
48037,Bowie County,1.8254866003376111,2009-10-31,76911.1
48039,Brazoria County,4.631306308057931,2009-10-31,137919.2
48041,Brazos County,7.517857041810344,2009-10-31,137168.42857142858
48043,Brewster County,1.6901585967994717,2009-10-31,122900.0
48047,Brooks County,2.3700503031084743,2009-10-31,40301.0
48049,Brown County,2.4332951355030814,2009-10-31,101460.0
48051,Burleson County,2.8004726016623787,2009-10-31,93733.4
48053,Burnet County,4.012387141556491,2009-10-31,160177.75
48055,Caldwell County,2.714932915663898,2009-10-31,109943.66666666667
48057,Calhoun County,3.013532085088891,2009-10-31,103075.0
48059,Callahan County,0.8766655927417312,2009-10-31,76254.33333333333
48061,Cameron County,9.512558160737091,2009-10-31,107155.375
48063,Camp County,1.746122463665552,2009-10-31,83160.0
48065,Carson County,2.993583165858002,2009-10-31,65910.25
48067,Cass County,0.4826554227736932,2009-10-31,74621.2
48069,Castro County,3.377162196388646,2009-10-31,63650.333333333336
48071,Chambers County,3.4129906479185386,2009-10-31,108329.66666666667
48073,Cherokee County,2.136110933945576,2009-10-31,71327.33333333333
48075,Childress County,-2.428803641160481,2009-10-31,47088.0
48077,Clay County,-2.070969415724162,2009-10-31,65380.25
48081,Coke County,2.321015093749776,2009-10-31,57443.0
48083,Coleman County,-1.09145432484786,2009-10-31,75424.16666666667
48085,Collin County,7.0415785252611665,2009-10-31,216163.72
48089,Colorado County,3.8263292427954005,2009-10-31,94643.625
48091,Comal County,6.338327154352305,2009-10-31,256573.85714285713
48093,Comanche County,3.446149172045955,2009-10-31,117841.2
48095,Concho County,8.178360467444948,2009-10-31,
48097,Cooke County,5.641565699863645,2009-10-31,131354.16666666666
48099,Coryell County,0.3993646994346191,2009-10-31,98928.2
48103,Crane County,1.2777074445119319,2009-10-31,72585.0
48105,Crockett County,5.9372957095650465,2009-10-31,
48107,Crosby County,4.093684330124948,2009-10-31,56806.0
48111,Dallam County,9.775368897137113,2009-10-31,
48113,Dallas County,8.446848946988464,2009-10-31,194430.2405063291
48115,Dawson County,-0.6515009341931135,2009-10-31,43095.0
,De Witt County,2.2938815714159273,2009-10-31,82792.25
48117,Deaf Smith County,-3.1723582352764828,2009-10-31,92447.5
48119,Delta County,-1.9884380494259752,2009-10-31,71536.6
48121,Denton County,8.180568853001809,2009-10-31,180857.72
48125,Dickens County,2.5441550791373753,2009-10-31,54313.0
48127,Dimmit County,-3.290549503304981,2009-10-31,66960.0
48129,Donley County,-0.24732496360034129,2009-10-31,64310.0
48131,Duval County,-2.1987422520001876,2009-10-31,48722.0
48133,Eastland County,4.639826109982236,2009-10-31,61359.125
48135,Ector County,-1.1766936141593187,2009-10-31,108268.375
48137,Edwards County,1.8245685338133046,2009-10-31,
48141,El Paso County,10.341270417001448,2009-10-31,129552.4
48139,Ellis County,7.498637018102906,2009-10-31,113985.30769230769
48143,Erath County,2.0592139582173865,2009-10-31,127208.66666666667
48145,Falls County,2.2828415948245224,2009-10-31,73915.4
48147,Fannin County,2.2760595917245725,2009-10-31,92037.64285714286
48149,Fayette County,4.686140970474597,2009-10-31,176797.5
48151,Fisher County,6.290661857958401,2009-10-31,
48153,Floyd County,5.290902702021051,2009-10-31,34861.0
48157,Fort Bend County,3.8950242393096013,2009-10-31,188979.45
48159,Franklin County,3.731813297740256,2009-10-31,176616.5
48161,Freestone County,3.290952114472421,2009-10-31,102339.5
48163,Frio County,1.093993002803625,2009-10-31,103960.75
48165,Gaines County,2.280689936205135,2009-10-31,170622.33333333334
48167,Galveston County,7.169145492706834,2009-10-31,157020.75
48169,Garza County,4.938673723170517,2009-10-31,
48171,Gillespie County,1.5965679920386726,2009-10-31,252502.6
48175,Goliad County,4.043816428916149,2009-10-31,99044.0
48177,Gonzales County,2.5188057588224715,2009-10-31,104986.125
48179,Gray County,-1.9430236728691375,2009-10-31,38714.5
48181,Grayson County,9.578487988403813,2009-10-31,111537.35294117648
48183,Gregg County,-11.853101399076909,2009-10-31,112345.5
48185,Grimes County,2.530492249474421,2009-10-31,104684.85714285714
48187,Guadalupe County,7.855433944425119,2009-10-31,220566.83333333334
48189,Hale County,0.6935491639271384,2009-10-31,58145.4
48191,Hall County,1.0270591055595233,2009-10-31,
48193,Hamilton County,5.102483671091413,2009-10-31,92847.5
48195,Hansford County,-0.46951479832907556,2009-10-31,
48197,Hardeman County,6.079862139529874,2009-10-31,
48199,Hardin County,1.3861796559954014,2009-10-31,102569.36363636363
48201,Harris County,7.486608214406648,2009-10-31,177241.07575757575
48203,Harrison County,-0.8194797506262278,2009-10-31,96272.0
48205,Hartley County,-0.7243363841492787,2009-10-31,
48207,Haskell County,3.058470775575614,2009-10-31,
48209,Hays County,10.655489514588576,2009-10-31,234351.16666666666
48213,Henderson County,6.055541767891636,2009-10-31,127677.75
48215,Hidalgo County,12.43405900717707,2009-10-31,77238.84
48217,Hill County,2.6914746082763044,2009-10-31,74762.86666666667
48219,Hockley County,2.128841415581083,2009-10-31,76057.2
48221,Hood County,9.072541335059464,2009-10-31,163089.0
48223,Hopkins County,2.378305819414229,2009-10-31,93809.2
48225,Houston County,2.1790438868457542,2009-10-31,80478.0
48227,Howard County,3.9164875972024324,2009-10-31,69656.25
48231,Hunt County,8.15631841441894,2009-10-31,95756.1
48233,Hutchinson County,-1.5629452458745754,2009-10-31,60485.0
48237,Jack County,4.344692621120097,2009-10-31,89675.66666666667
48239,Jackson County,1.8472989354433473,2009-10-31,87639.2
48241,Jasper County,1.9394622208795638,2009-10-31,85512.5
48245,Jefferson County,7.185710493034076,2009-10-31,95731.94444444444
48247,Jim Hogg County,7.619076617036608,2009-10-31,
48249,Jim Wells County,-3.7161023745193504,2009-10-31,125917.5
48251,Johnson County,6.9927683923948605,2009-10-31,118031.6
48253,Jones County,2.6476992484346384,2009-10-31,61311.0
48255,Karnes County,2.590432003766658,2009-10-31,107737.0
48257,Kaufman County,9.10573492392138,2009-10-31,127260.57142857143
48259,Kendall County,3.897124224721807,2009-10-31,262392.0
48265,Kerr County,3.3471779870976897,2009-10-31,197360.8
48267,Kimble County,-3.4896827532252384,2009-10-31,65567.0
48271,Kinney County,2.477742095506645,2009-10-31,
48273,Kleberg County,0.5871264698213958,2009-10-31,102204.5
48283,La Salle County,-8.826368154716267,2009-10-31,
48277,Lamar County,2.8958806165810267,2009-10-31,83322.09090909091
48279,Lamb County,0.20508271665463557,2009-10-31,38800.0
48281,Lampasas County,5.141262792588707,2009-10-31,120033.0
48285,Lavaca County,2.0161334692418165,2009-10-31,97699.57142857143
48287,Lee County,3.705890967729636,2009-10-31,139923.0
48289,Leon County,4.6484865729672595,2009-10-31,106617.0
48291,Liberty County,2.268934341581527,2009-10-31,87935.77777777778
48293,Limestone County,1.3654047633670796,2009-10-31,77776.71428571429
48295,Lipscomb County,-4.846613633367029,2009-10-31,
48297,Live Oak County,1.6196997060544203,2009-10-31,98613.0
48299,Llano County,3.2853324572429474,2009-10-31,184882.125
48303,Lubbock County,10.14336911998458,2009-10-31,106902.73684210527
48305,Lynn County,2.725888499547508,2009-10-31,
48313,Madison County,4.697651213255412,2009-10-31,123436.0
48315,Marion County,0.6038303769093838,2009-10-31,90477.66666666667
48317,Martin County,3.4983191892215943,2009-10-31,118102.0
48319,Mason County,7.849588747538379,2009-10-31,
48321,Matagorda County,2.928811599402513,2009-10-31,95976.4
48323,Maverick County,2.154637350320922,2009-10-31,75307.5
48307,McCulloch County,10.01893023568291,2009-10-31,69233.0
48309,McLennan County,11.285139641915128,2009-10-31,118423.47826086957
48325,Medina County,1.7443709342095974,2009-10-31,150581.88888888888
48327,Menard County,-5.06583121437319,2009-10-31,
48329,Midland County,-1.7237594386409925,2009-10-31,156165.5
48331,Milam County,5.8284059045076875,2009-10-31,124872.5
48333,Mills County,5.718303268364668,2009-10-31,137001.0
48335,Mitchell County,2.4413909561356415,2009-10-31,63666.0
48337,Montague County,1.8244180103243632,2009-10-31,120771.0
48339,Montgomery County,5.762522198567642,2009-10-31,179640.38095238095
48341,Moore County,1.6513245764393465,2009-10-31,67278.66666666667
48343,Morris County,3.2610181927751043,2009-10-31,61869.0
48347,Nacogdoches County,1.6783817874970146,2009-10-31,105189.5
48349,Navarro County,2.6293349808089737,2009-10-31,84573.5
48351,Newton County,-0.8479477159391946,2009-10-31,72452.0
48353,Nolan County,0.6692264498186603,2009-10-31,60105.0
48355,Nueces County,8.226449161988956,2009-10-31,122641.82352941176
48357,Ochiltree County,0.625177119204445,2009-10-31,
48359,Oldham County,8.566295158359347,2009-10-31,
48361,Orange County,1.3704908210241311,2009-10-31,102230.75
48363,Palo Pinto County,1.3763184816901362,2009-10-31,121262.5
48365,Panola County,2.6133993319087674,2009-10-31,101498.6
48367,Parker County,7.106221951887371,2009-10-31,178671.5
48369,Parmer County,1.062642183089255,2009-10-31,69253.33333333333
48371,Pecos County,0.9347464114272722,2009-10-31,
48373,Polk County,2.007408593781763,2009-10-31,84672.14285714286
48375,Potter County,5.828061384359291,2009-10-31,124247.28571428571
48379,Rains County,1.7869786379471702,2009-10-31,111818.0
48381,Randall County,4.457684523563669,2009-10-31,150486.0
48383,Reagan County,2.35650563878135,2009-10-31,64631.0
48385,Real County,2.2953376688293115,2009-10-31,67460.0
48387,Red River County,1.250836487700606,2009-10-31,51913.833333333336
48389,Reeves County,3.58945050391367,2009-10-31,59044.0
48391,Refugio County,0.820889571331948,2009-10-31,72159.0
48393,Roberts County,14.876770152505447,2009-10-31,
48395,Robertson County,2.214009638167532,2009-10-31,106846.4
48397,Rockwall County,4.186504482116699,2009-10-31,198496.75
48399,Runnels County,3.4205513205372986,2009-10-31,56025.0
48401,Rusk County,1.9642946893803657,2009-10-31,87705.55555555556
48403,Sabine County,2.3989291596306628,2009-10-31,
48405,San Augustine County,1.2807471343656265,2009-10-31,69434.0
48407,San Jacinto County,2.3982262022707186,2009-10-31,98073.5
48409,San Patricio County,2.13799501426998,2009-10-31,96976.11111111111
48411,San Saba County,7.312606210818287,2009-10-31,
48415,Scurry County,3.1387355113213804,2009-10-31,62387.5
48417,Shackelford County,5.576574242031614,2009-10-31,
48419,Shelby County,0.5766019232368124,2009-10-31,82218.2
48423,Smith County,8.129786839253802,2009-10-31,128945.54545454546
48425,Somervell County,2.901147248501141,2009-10-31,188625.33333333334
48427,Starr County,5.572664084375178,2009-10-31,46271.5
48429,Stephens County,3.133988218314076,2009-10-31,53340.0
48437,Swisher County,1.7657507918588111,2009-10-31,46199.333333333336
48439,Tarrant County,8.165852733035615,2009-10-31,151160.29508196723
48441,Taylor County,8.054117536914257,2009-10-31,123633.36363636363
48445,Terry County,2.588688581740276,2009-10-31,56295.0
48449,Titus County,2.745825774547047,2009-10-31,89024.6
48451,Tom Green County,7.738875607248346,2009-10-31,
48453,Travis County,14.43098133482337,2009-10-31,285310.8775510204
48455,Trinity County,6.757163847310715,2009-10-31,78467.0
48457,Tyler County,5.4005288373460285,2009-10-31,73688.125
48459,Upshur County,1.8676383971809065,2009-10-31,133500.0
48461,Upton County,-6.912102353633511,2009-10-31,212619.0
48463,Uvalde County,3.4884609498041605,2009-10-31,108889.6
48465,Val Verde County,4.31922761357461,2009-10-31,73841.0
48467,Van Zandt County,3.7083574165265927,2009-10-31,106666.75
48469,Victoria County,8.198352579381023,2009-10-31,143157.0
48471,Walker County,2.672083699757298,2009-10-31,119780.2
48473,Waller County,2.1776145653251153,2009-10-31,141337.2
48475,Ward County,5.759123610017676,2009-10-31,52453.666666666664
48477,Washington County,2.8786664163954505,2009-10-31,177258.25
48479,Webb County,-2.272521401829107,2009-10-31,146300.4
48481,Wharton County,2.7786188126116382,2009-10-31,88631.25
48483,Wheeler County,4.088708772977251,2009-10-31,83488.0
48485,Wichita County,11.47899023970606,2009-10-31,83823.90909090909
48487,Wilbarger County,-2.51286584833967,2009-10-31,51580.0
48489,Willacy County,1.4935759992169835,2009-10-31,64785.5
48491,Williamson County,12.699424086968847,2009-10-31,175358.15789473685
48493,Wilson County,3.921294256637406,2009-10-31,137853.5
48495,Winkler County,1.4789965216785792,2009-10-31,40188.5
48497,Wise County,4.055490346943147,2009-10-31,154463.375
48499,Wood County,3.3014477008238265,2009-10-31,104842.0
48501,Yoakum County,11.171184936145433,2009-10-31,86759.0
48503,Young County,1.7202534304085837,2009-10-31,61081.0
48505,Zapata County,6.4911445270254005,2009-10-31,50786.5
48507,Zavala County,1.1765513882190592,2009-10-31,40915.0
48001,Anderson County,2.0044774447358895,2009-11-30,84079.6
48003,Andrews County,4.056306398507541,2009-11-30,88675.0
48005,Angelina County,1.190256249633215,2009-11-30,75971.16666666667
48007,Aransas County,3.4176414382737628,2009-11-30,153085.5
48009,Archer County,3.799757140474223,2009-11-30,84272.5
48011,Armstrong County,0.5830913222991434,2009-11-30,97852.0
48013,Atascosa County,2.80826921697829,2009-11-30,84151.66666666667
48015,Austin County,3.089275814096621,2009-11-30,165975.88888888888
48017,Bailey County,3.874352088927746,2009-11-30,55830.0
48019,Bandera County,9.27738290933263,2009-11-30,161375.66666666666
48021,Bastrop County,6.159696100704795,2009-11-30,153472.66666666666
48023,Baylor County,0.16926517174979813,2009-11-30,
48025,Bee County,3.145835989740983,2009-11-30,78511.4
48027,Bell County,9.698456710161478,2009-11-30,128874.94444444444
48029,Bexar County,6.6151753403745355,2009-11-30,152235.55384615384
48031,Blanco County,4.328921427323306,2009-11-30,322415.25
48035,Bosque County,5.003113895538403,2009-11-30,88642.375
48037,Bowie County,1.8254866003376111,2009-11-30,76976.8
48039,Brazoria County,4.631306308057931,2009-11-30,138068.53333333333
48041,Brazos County,7.517857041810344,2009-11-30,137520.2857142857
48043,Brewster County,1.6901585967994717,2009-11-30,122993.0
48047,Brooks County,2.3700503031084743,2009-11-30,40334.0
48049,Brown County,2.4332951355030814,2009-11-30,101488.85714285714
48051,Burleson County,2.8004726016623787,2009-11-30,93402.8
48053,Burnet County,4.012387141556491,2009-11-30,159462.25
48055,Caldwell County,2.714932915663898,2009-11-30,109824.16666666667
48057,Calhoun County,3.013532085088891,2009-11-30,102613.5
48059,Callahan County,0.8766655927417312,2009-11-30,75949.66666666667
48061,Cameron County,9.512558160737091,2009-11-30,107310.625
48063,Camp County,1.746122463665552,2009-11-30,83272.5
48065,Carson County,2.993583165858002,2009-11-30,65734.25
48067,Cass County,0.4826554227736932,2009-11-30,74621.6
48069,Castro County,3.377162196388646,2009-11-30,63772.333333333336
48071,Chambers County,3.4129906479185386,2009-11-30,108403.33333333333
48073,Cherokee County,2.136110933945576,2009-11-30,71181.11111111111
48075,Childress County,-2.428803641160481,2009-11-30,46961.0
48077,Clay County,-2.070969415724162,2009-11-30,64999.75
48081,Coke County,2.321015093749776,2009-11-30,57871.0
48083,Coleman County,-1.09145432484786,2009-11-30,74948.16666666667
48085,Collin County,7.0415785252611665,2009-11-30,216581.8
48089,Colorado County,3.8263292427954005,2009-11-30,94021.0
48091,Comal County,6.338327154352305,2009-11-30,257009.14285714287
48093,Comanche County,3.446149172045955,2009-11-30,117855.0
48095,Concho County,8.178360467444948,2009-11-30,
48097,Cooke County,5.641565699863645,2009-11-30,131288.66666666666
48099,Coryell County,0.3993646994346191,2009-11-30,98994.2
48103,Crane County,1.2777074445119319,2009-11-30,72054.0
48105,Crockett County,5.9372957095650465,2009-11-30,
48107,Crosby County,4.093684330124948,2009-11-30,56931.5
48111,Dallam County,9.775368897137113,2009-11-30,
48113,Dallas County,8.446848946988464,2009-11-30,195871.54430379748
48115,Dawson County,-0.6515009341931135,2009-11-30,43027.0
,De Witt County,2.2938815714159273,2009-11-30,82273.0
48117,Deaf Smith County,-3.1723582352764828,2009-11-30,91985.5
48119,Delta County,-1.9884380494259752,2009-11-30,71611.0
48121,Denton County,8.180568853001809,2009-11-30,182233.4
48125,Dickens County,2.5441550791373753,2009-11-30,53734.0
48127,Dimmit County,-3.290549503304981,2009-11-30,67218.0
48129,Donley County,-0.24732496360034129,2009-11-30,63930.0
48131,Duval County,-2.1987422520001876,2009-11-30,48515.0
48133,Eastland County,4.639826109982236,2009-11-30,61500.5
48135,Ector County,-1.1766936141593187,2009-11-30,108068.375
48137,Edwards County,1.8245685338133046,2009-11-30,
48141,El Paso County,10.341270417001448,2009-11-30,129407.0
48139,Ellis County,7.498637018102906,2009-11-30,113446.07692307692
48143,Erath County,2.0592139582173865,2009-11-30,127082.0
48145,Falls County,2.2828415948245224,2009-11-30,73464.2
48147,Fannin County,2.2760595917245725,2009-11-30,91516.0
48149,Fayette County,4.686140970474597,2009-11-30,176465.8
48151,Fisher County,6.290661857958401,2009-11-30,
48153,Floyd County,5.290902702021051,2009-11-30,35006.0
48157,Fort Bend County,3.8950242393096013,2009-11-30,189661.15
48159,Franklin County,3.731813297740256,2009-11-30,176231.0
48161,Freestone County,3.290952114472421,2009-11-30,102460.16666666667
48163,Frio County,1.093993002803625,2009-11-30,103490.0
48165,Gaines County,2.280689936205135,2009-11-30,168971.0
48167,Galveston County,7.169145492706834,2009-11-30,156724.625
48169,Garza County,4.938673723170517,2009-11-30,
48171,Gillespie County,1.5965679920386726,2009-11-30,251310.0
48175,Goliad County,4.043816428916149,2009-11-30,98963.0
48177,Gonzales County,2.5188057588224715,2009-11-30,104662.0
48179,Gray County,-1.9430236728691375,2009-11-30,38554.0
48181,Grayson County,9.578487988403813,2009-11-30,111499.94117647059
48183,Gregg County,-11.853101399076909,2009-11-30,112214.25
48185,Grimes County,2.530492249474421,2009-11-30,104012.42857142857
48187,Guadalupe County,7.855433944425119,2009-11-30,220691.0
48189,Hale County,0.6935491639271384,2009-11-30,57959.6
48191,Hall County,1.0270591055595233,2009-11-30,
48193,Hamilton County,5.102483671091413,2009-11-30,93283.25
48195,Hansford County,-0.46951479832907556,2009-11-30,
48197,Hardeman County,6.079862139529874,2009-11-30,
48199,Hardin County,1.3861796559954014,2009-11-30,102042.45454545454
48201,Harris County,7.486608214406648,2009-11-30,177384.0303030303
48203,Harrison County,-0.8194797506262278,2009-11-30,96259.57142857143
48205,Hartley County,-0.7243363841492787,2009-11-30,
48207,Haskell County,3.058470775575614,2009-11-30,
48209,Hays County,10.655489514588576,2009-11-30,234232.83333333334
48213,Henderson County,6.055541767891636,2009-11-30,127665.0
48215,Hidalgo County,12.43405900717707,2009-11-30,77414.2
48217,Hill County,2.6914746082763044,2009-11-30,74546.46666666666
48219,Hockley County,2.128841415581083,2009-11-30,75866.6
48221,Hood County,9.072541335059464,2009-11-30,163092.5
48223,Hopkins County,2.378305819414229,2009-11-30,93820.8
48225,Houston County,2.1790438868457542,2009-11-30,80165.14285714286
48227,Howard County,3.9164875972024324,2009-11-30,69441.0
48231,Hunt County,8.15631841441894,2009-11-30,95476.1
48233,Hutchinson County,-1.5629452458745754,2009-11-30,60327.333333333336
48237,Jack County,4.344692621120097,2009-11-30,90154.0
48239,Jackson County,1.8472989354433473,2009-11-30,87687.6
48241,Jasper County,1.9394622208795638,2009-11-30,84989.25
48245,Jefferson County,7.185710493034076,2009-11-30,95815.33333333333
48247,Jim Hogg County,7.619076617036608,2009-11-30,
48249,Jim Wells County,-3.7161023745193504,2009-11-30,125663.5
48251,Johnson County,6.9927683923948605,2009-11-30,117499.5
48253,Jones County,2.6476992484346384,2009-11-30,61892.25
48255,Karnes County,2.590432003766658,2009-11-30,107736.0
48257,Kaufman County,9.10573492392138,2009-11-30,126788.57142857143
48259,Kendall County,3.897124224721807,2009-11-30,261944.2
48265,Kerr County,3.3471779870976897,2009-11-30,196948.6
48267,Kimble County,-3.4896827532252384,2009-11-30,65109.0
48271,Kinney County,2.477742095506645,2009-11-30,
48273,Kleberg County,0.5871264698213958,2009-11-30,101708.5
48283,La Salle County,-8.826368154716267,2009-11-30,
48277,Lamar County,2.8958806165810267,2009-11-30,82996.90909090909
48279,Lamb County,0.20508271665463557,2009-11-30,38667.0
48281,Lampasas County,5.141262792588707,2009-11-30,119816.66666666667
48285,Lavaca County,2.0161334692418165,2009-11-30,97665.28571428571
48287,Lee County,3.705890967729636,2009-11-30,139278.6
48289,Leon County,4.6484865729672595,2009-11-30,106723.375
48291,Liberty County,2.268934341581527,2009-11-30,87706.22222222222
48293,Limestone County,1.3654047633670796,2009-11-30,77862.42857142857
48295,Lipscomb County,-4.846613633367029,2009-11-30,
48297,Live Oak County,1.6196997060544203,2009-11-30,98052.75
48299,Llano County,3.2853324572429474,2009-11-30,183728.5
48303,Lubbock County,10.14336911998458,2009-11-30,106972.05263157895
48305,Lynn County,2.725888499547508,2009-11-30,
48313,Madison County,4.697651213255412,2009-11-30,123481.66666666667
48315,Marion County,0.6038303769093838,2009-11-30,90384.33333333333
48317,Martin County,3.4983191892215943,2009-11-30,118212.0
48319,Mason County,7.849588747538379,2009-11-30,
48321,Matagorda County,2.928811599402513,2009-11-30,95789.7
48323,Maverick County,2.154637350320922,2009-11-30,75190.75
48307,McCulloch County,10.01893023568291,2009-11-30,69654.0
48309,McLennan County,11.285139641915128,2009-11-30,118930.52173913043
48325,Medina County,1.7443709342095974,2009-11-30,149785.0
48327,Menard County,-5.06583121437319,2009-11-30,
48329,Midland County,-1.7237594386409925,2009-11-30,155684.66666666666
48331,Milam County,5.8284059045076875,2009-11-30,124646.625
48333,Mills County,5.718303268364668,2009-11-30,136211.0
48335,Mitchell County,2.4413909561356415,2009-11-30,64142.0
48337,Montague County,1.8244180103243632,2009-11-30,120061.25
48339,Montgomery County,5.762522198567642,2009-11-30,179394.52380952382
48341,Moore County,1.6513245764393465,2009-11-30,67189.33333333333
48343,Morris County,3.2610181927751043,2009-11-30,61580.5
48347,Nacogdoches County,1.6783817874970146,2009-11-30,105297.3
48349,Navarro County,2.6293349808089737,2009-11-30,84252.91666666667
48351,Newton County,-0.8479477159391946,2009-11-30,72183.66666666667
48353,Nolan County,0.6692264498186603,2009-11-30,60450.5
48355,Nueces County,8.226449161988956,2009-11-30,122446.88235294117
48357,Ochiltree County,0.625177119204445,2009-11-30,
48359,Oldham County,8.566295158359347,2009-11-30,
48361,Orange County,1.3704908210241311,2009-11-30,102239.75
48363,Palo Pinto County,1.3763184816901362,2009-11-30,120351.25
48365,Panola County,2.6133993319087674,2009-11-30,101053.8
48367,Parker County,7.106221951887371,2009-11-30,178712.0
48369,Parmer County,1.062642183089255,2009-11-30,69159.33333333333
48371,Pecos County,0.9347464114272722,2009-11-30,
48373,Polk County,2.007408593781763,2009-11-30,84630.57142857143
48375,Potter County,5.828061384359291,2009-11-30,124548.92857142857
48379,Rains County,1.7869786379471702,2009-11-30,111513.0
48381,Randall County,4.457684523563669,2009-11-30,150763.0
48383,Reagan County,2.35650563878135,2009-11-30,64672.0
48385,Real County,2.2953376688293115,2009-11-30,66994.0
48387,Red River County,1.250836487700606,2009-11-30,51761.833333333336
48389,Reeves County,3.58945050391367,2009-11-30,58823.0
48391,Refugio County,0.820889571331948,2009-11-30,71855.6
48393,Roberts County,14.876770152505447,2009-11-30,
48395,Robertson County,2.214009638167532,2009-11-30,106491.2
48397,Rockwall County,4.186504482116699,2009-11-30,197341.5
48399,Runnels County,3.4205513205372986,2009-11-30,55774.6
48401,Rusk County,1.9642946893803657,2009-11-30,87700.22222222222
48403,Sabine County,2.3989291596306628,2009-11-30,
48405,San Augustine County,1.2807471343656265,2009-11-30,69368.0
48407,San Jacinto County,2.3982262022707186,2009-11-30,97823.5
48409,San Patricio County,2.13799501426998,2009-11-30,96388.0
48411,San Saba County,7.312606210818287,2009-11-30,
48415,Scurry County,3.1387355113213804,2009-11-30,62076.5
48417,Shackelford County,5.576574242031614,2009-11-30,
48419,Shelby County,0.5766019232368124,2009-11-30,82457.8
48423,Smith County,8.129786839253802,2009-11-30,128717.90909090909
48425,Somervell County,2.901147248501141,2009-11-30,188680.33333333334
48427,Starr County,5.572664084375178,2009-11-30,46313.25
48429,Stephens County,3.133988218314076,2009-11-30,53410.0
48437,Swisher County,1.7657507918588111,2009-11-30,46112.0
48439,Tarrant County,8.165852733035615,2009-11-30,151298.47540983607
48441,Taylor County,8.054117536914257,2009-11-30,123041.36363636363
48445,Terry County,2.588688581740276,2009-11-30,56362.0
48449,Titus County,2.745825774547047,2009-11-30,88492.0
48451,Tom Green County,7.738875607248346,2009-11-30,
48453,Travis County,14.43098133482337,2009-11-30,286227.5306122449
48455,Trinity County,6.757163847310715,2009-11-30,77741.0
48457,Tyler County,5.4005288373460285,2009-11-30,74022.125
48459,Upshur County,1.8676383971809065,2009-11-30,132536.5
48461,Upton County,-6.912102353633511,2009-11-30,217605.0
48463,Uvalde County,3.4884609498041605,2009-11-30,108841.6
48465,Val Verde County,4.31922761357461,2009-11-30,73780.5
48467,Van Zandt County,3.7083574165265927,2009-11-30,106678.875
48469,Victoria County,8.198352579381023,2009-11-30,143515.0
48471,Walker County,2.672083699757298,2009-11-30,119754.0
48473,Waller County,2.1776145653251153,2009-11-30,140779.2
48475,Ward County,5.759123610017676,2009-11-30,52004.0
48477,Washington County,2.8786664163954505,2009-11-30,176899.75
48479,Webb County,-2.272521401829107,2009-11-30,145932.2
48481,Wharton County,2.7786188126116382,2009-11-30,88394.66666666667
48483,Wheeler County,4.088708772977251,2009-11-30,83427.0
48485,Wichita County,11.47899023970606,2009-11-30,83692.45454545454
48487,Wilbarger County,-2.51286584833967,2009-11-30,51253.0
48489,Willacy County,1.4935759992169835,2009-11-30,64843.333333333336
48491,Williamson County,12.699424086968847,2009-11-30,175175.0
48493,Wilson County,3.921294256637406,2009-11-30,138122.0
48495,Winkler County,1.4789965216785792,2009-11-30,40344.0
48497,Wise County,4.055490346943147,2009-11-30,154105.125
48499,Wood County,3.3014477008238265,2009-11-30,104200.0
48501,Yoakum County,11.171184936145433,2009-11-30,86031.0
48503,Young County,1.7202534304085837,2009-11-30,60642.75
48505,Zapata County,6.4911445270254005,2009-11-30,50826.5
48507,Zavala County,1.1765513882190592,2009-11-30,41172.0
48001,Anderson County,2.0044774447358895,2009-12-31,84078.0
48003,Andrews County,4.056306398507541,2009-12-31,88862.0
48005,Angelina County,1.190256249633215,2009-12-31,75938.0
48007,Aransas County,3.4176414382737628,2009-12-31,152982.0
48009,Archer County,3.799757140474223,2009-12-31,84160.75
48011,Armstrong County,0.5830913222991434,2009-12-31,97716.0
48013,Atascosa County,2.80826921697829,2009-12-31,84033.0
48015,Austin County,3.089275814096621,2009-12-31,165379.88888888888
48017,Bailey County,3.874352088927746,2009-12-31,55991.0
